Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps
2019,3,Río Negro,17771,,,,47.0,,,2043,,,,4781,,,,5.619,,,283,586,,5121,70236,,,,90,62,2.196,,,,3026,,,,22,,,2485,,4246,0,,,,,10055,,,,,0,,,148,,,,,,,,,8,,,,,,,12081,0,,0,,,,54,,,,,,,,,,,,,,,
2019,3,Salta,7412,,,,49.0,,1,2844,,,,1619,,,,12.263,,,1,3946,,21,23365,,,,4,,62.226,,,,5285,,,,3665,,,6,,5353,0,,,,,11109,,,,,0,,,309,,,,,,,,,,,,,,,,8796,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,San Juan,909,,,,22.0,,1,670,,,,796,,,,4.534,,,,265,,41,62179,,243,,,1886,116.0,,,,1137,,,,43,,,,,87,0,,,,,33,,,,,0,,,8,,,,,,,,,,,,,,,,81,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,San Luis,36073,,,,57.0,,,391,,,,564,,,,1.566,,,2,621,,150,15449,,123,,149,4833,8.0,,,,404,,,,,,,,,63,0,,,,,62238,,,,,0,,,6,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Santa Cruz,540,3,,,25.0,,,5469,,,,2346,,,,7.176,,,,612,,5163,10930,,134,,2,673,3.663,,,,754,,,,66,,,,,383,0,,,,,20,,,,,0,,,7,,,,,,,,,3,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Santa Fe,27895,102,,,321.0,217,2928,19423,,,54,9874,,,,58.291,,,5834,17053,,15606,121575,,1535,,12374,1430,177.947,,,,41392,,,,16120,139,,8321,,41096,0,,,,,80514,,,,,0,,,3819,,,,458,,,,,3,,636,,,,,68372,0,,0,,,,,,,1,,,,,,,,,,,,
2019,3,Santiago Del Estero,35001,,,,39.0,,908,1865,,,,1116,,,,14.507,,,,693,,4,18293,,831,,,,54.341,,,,1006,,,,1041,,,,,1565,0,,,,,,,,,,0,,,86,,,,,,,,,12,,,,,,,664,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Tierra Del Fuego,9678,,,,6.0,,,119,,,,,,,,856.0,,,1,2834,,179,28158,,,,3212,14,1.466,,,,1482,,,,160,,,25,,89,0,,,,,48,,,,,0,,,34,,,,,,,,,6,,,,,,,218,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Tucumán,,,,,16.0,,,3954,,,,382,,,,13.093,,,2890,10,,14,50497,,45,,3,,47.645,,,2,218,,,,3630,1,,,,20503,0,,,,,,,,,,0,,,843,,,,,,,,,,,,,,,,3782,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Buenos Aires,43438,,,,199.768,,28033,35018,,,,25523,,,,97.673,,,67187,17188,,41872,1170617,,2299,,10389,82,205.015,,,6,326980,,2,105,11424,,,49607,,50539,0,1,,,3,482033,,,,,0,,917,19355,,,,1,,,,,500,,,,,,1,848879,0,,0,,,,,,,2,,,,,,,,,22,,,
2019,2,Capital Federal,,,,,74.0,,15,6990,,,,1390,,,,12.416,,,70,1018,,6799,253699,,25,,40,7,124.015,,,9,198327,,,2,6540,3,1,11363,,23446,0,,,,1,280548,,,,,0,,,15612,,,1,8,,,,,24,,,,,,,378172,0,,0,,,,,,,10,,,,,1,,,,5,,,
2019,2,Catamarca,2151,,,,34.0,,,1284,,,,151,,,,4.492,,,,,,311,10436,,112,,,1811,6.747,,,,393,,,,1202,,,,,4454,0,,,,,,,,,,0,,,34,,,,,,,,,,,,,,,,10,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Chaco,1492,,,,69.0,,,3376,,,,485,,,,7.017,,,1184,6091,,4620,17098,,1,,10034,1,16.395,,,,7109,,,,3237,,,253,,6190,0,,,,,14765,,,,,0,,,583,,,,509,,,,,336,,100,,,,,6049,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Chubut,4500,,,,66.0,,4,4013,,,,3839,,,,4.218,,,73,1182,,349,59306,,137,,191,3442,6.279,,,,769,,,,699,,,,,27,0,,,,,72,,,,,0,,,2,,,,,,,,,,,,,,,,164,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Córdoba,8938,,,,81.0,,922,21180,,,,15376,,,,52.686,,,19881,12803,,12050,121694,,3254,,2959,14,94.285,,,2,98357,,1,7,16687,16,,4722,,37666,0,,,,2,160216,,,,,0,,,9949,1,,,,,,,,50,,,,,,,48753,0,,0,,,,,,,,,,,,1,,,,2,,1,
2019,2,Corrientes,6080,,,,10.0,,,6423,,,,669,,,,10.326,,,,6995,,519,18504,,,,10896,,16.878,,,,5292,,,,2930,,,251,,4641,0,,,,,11730,,,,,0,,,198,,,,538,,,,,,,136,,,,,3897,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Entre Ríos,17206,,,,18.0,,,9944,,,,2606,,,,20.49,,,2188,12689,,4100,54575,,207,,16393,,35.716,,,,12956,,,,5833,,,325,,4082,0,,,,,23968,,,,,0,,,253,,,,349,,,,,,,54,,,,,6247,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Formosa,100,,,,1.11,,191,2381,,,,1515,,,,10.629,,,1201,2979,,344,7621,,2,,,,5.397,,,,2930,,,,883,,,11,,4560,0,,,,,2236,,,,,0,,,403,,,,,,,,,,,,,,,,1672,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Jujuy,21765,,,,27.0,,,2539,,,,4885,,,,7.417,,,,1,,455,11876,,,,,1,8.44,,,,22759,,,,1151,,,,,2790,0,,,,,1,,,,,0,,,26,,,,,,,,,,1,,,1,,,301,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,La Pampa,2661,,,,236.0,,313,8011,,,,6552,,,,22.031,,,,1901,,5243,34644,,,,2,,5.189,,,,116,,,,1058,,,2,,190,0,,,,,693,,,,,0,,,752,,,,1,,,,,,,,,,,,546,0,,0,,2,,,,,1,,,,,,,,,,,,
2019,2,La Rioja,,,,,9.0,,,926,,,,2,,,,1.779,,,31589,,,94,5440,,,,,,4.297,,,,,,,,4407,,,,,450,0,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,22,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Mendoza,,,,,20.0,,11,2995,,,,5082,,,,23.02,,,15,247,,2829,173488,,1752,,15,763,441.0,,,,9346,,,,110,,,,,636,0,,,,274,99,,,,,0,,,893,,,,,,,,,2,,,,,,,153,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Misiones,12206,,,,47.0,,,4268,,,,259,,,,16.924,,,,4349,,1628,20567,,,,9858,,17.527,,,,7575,,,,3224,,,254,,4355,0,,,,,18484,,,,,0,,,398,,,,103,,,,,,,22,,,,,5282,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Neuquén,422,,,,302.0,,357,3081,,,,873,,,,3.459,,,14139,116,,8079,34710,,,,2979,,1.709,,,,15862,,,,6,,,702,,748,0,,,,,20974,,,,,0,,,245,,,,,,,,,,,,,,,,8827,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Río Negro,18519,,,,384.0,,96,1557,,,,4370,,,,5.125,,,1049,565,,3930,71028,,,,90,62,2.049,,,,9603,,,,22,,,355,,311,0,,,,,12290,,,,,0,,,144,,,,,,,,,8,,,,,,,4650,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Salta,7585,,,,49.0,,1,3308,,,,1523,,,,12.883,,,1,3738,,13219,25939,,6917,,,,30.006,,,,7010,,,,4135,,,,,5816,0,,,,,13644,,,,,0,,,415,,,,,,,,,1,,,,,,,3947,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,San Juan,6119,,,,22.0,,1,220,,,,,,,,1.036,,,,,,6,59863,,243,,,1886,48.0,,,,704,,,,,,,,,81,0,,,,,1,,,,,0,,,6,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,San Luis,37977,,,,57.0,,,114,,,,,,,,766.0,,,2,311,,150,15334,,123,,,4833,8.0,,,,404,,,,,,,,,63,0,,,,,57232,,,,,0,,,6,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Santa Cruz,,,,,25.0,,,128,,,,3,,,,5.988,,,,611,,5162,13053,,134,,2,673,2.997,,,,754,,,,66,,,,,382,0,,,,,20,,,,,0,,,8,,,,,,,,,3,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Santa Fe,22323,,,,321.0,,2928,20600,,,,9844,,,,58.602,,,6213,16792,,17139,176433,,1538,,11985,1428,110.225,,,,68392,,1,,17496,139,,2598,,41115,0,,,,,96428,,,,,0,,,3711,,,,458,,,,,2,,636,,,,,27898,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Santiago Del Estero,34501,,,,39.0,,908,2004,,,,1117,,,,14.93,,,,693,,26303,19145,,11964,,,,9.398,,,,1006,,,,1206,,,,,1529,0,,,,,,,,,,0,,,108,,,,,,,,,12,,,,,,,202,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Tierra Del Fuego,,,,,6.0,,,123,,,,,,,,887.0,,,1,2932,,163,37841,,,,2685,14,1.542,,,,1416,,,,23,,,29,,105,0,,,,,20,,,,,0,,,76,,,,,,,,,6,,,,,,,24,0,,0,,,,,,,,,,,,,,,,,,,
2019,2,Tucumán,,,,,16.0,,,4491,,,,384,,,,14.32,,,2890,10,,608,56345,,45,,3,,44.248,,,2,218,,,,4290,1,,,,19780,0,,,,,,,,,,0,,,628,,,,,,,,,,,,,,,,1496,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Buenos Aires,6369,,,,162.513,,29165,43131,,,,38585,,,,100.919,,,72976,12477,,27087,1177920,,574,,10151,82,191.704,,,6,448395,,2,1,51715,,,25701,,50608,0,1,,,3,371475,,,,,0,,917,205840,,,,1,,,,,462,,,,,,1,605950,0,,0,,,,,,,2,,,,,,,,,22,,,
2019,1,Capital Federal,,,,,74.0,,15,7402,,,,1423,,,,14.081,,,84,1019,,6905,260275,,25,,82,7,130.893,,,9,276724,,,2,8426,3,1,19542,,25415,0,,,,1,251662,,,,,0,,,114056,,,1,8,,,,,23,,,,,,,212857,0,,0,,,,,,,10,,,,,1,,,,5,,,
2019,1,Catamarca,2151,,,,34.0,,,1708,,,,6,,,,7.065,,,,,,342,11348,,221,,,,6.222,,,,297,,,,1586,,,,,3723,0,,,,,,,,,,0,,,29,,,,,,,,,,,,,,,,7,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Chaco,1035,,,,69.0,,,3801,,,,486,,,,7.71,,,1184,6091,,4635,18613,,1,,10034,,15.597,,,,8398,,,,4108,,,386,,6073,0,,,,,11794,,,,,0,,,599,,,,509,,,,,336,,100,,,,,3697,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Chubut,,,,,66.0,,4,3934,,,,3377,,,,4.09,,,73,1134,,342,62061,,134,,177,,6.26,,,,598,,,,163,,,,,26,0,,,,,72,,,,,0,,,2,,,,,,,,,,,,,,,,164,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Córdoba,6806,,,,81.0,,994,19409,,,,13585,,,,51.551,,,25913,13089,,11574,127057,,3052,,3132,,90.813,,,2,134465,,1,,21281,,,7564,,37368,0,,,,2,118534,,,,,0,,,9437,1,,,,,,,,2,,,,,,,32271,0,,0,,,,,,,,,,,,1,,,,2,,,
2019,1,Corrientes,,,,,10.0,,,6470,,,,451,,,,10.687,,,,6995,,424,19845,,,,10759,,15.803,,,,7256,,,,3495,,,386,,4361,0,,,,,9561,,,,,0,,,127,,,,538,,,,,,,136,,,,,2894,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Entre Ríos,12142,,,,18.0,,,9217,,,,2426,,,,23.795,,,2188,19847,,4058,54699,,185,,16394,,33.489,,,,17168,,,,7270,,,542,,3977,0,,,,,17968,,,,,0,,,178,,,,349,,,,,,,54,,,,,4546,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Formosa,,,,,1.11,,191,2832,,,,985,,,,10.601,,,1201,2980,,312,7006,,2,,,,5.299,,,,3551,,,,1128,,,16,,4332,0,,,,,1498,,,,,0,,,601,,,,,,,,,,,,,,,,1446,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Jujuy,37162,,,,27.0,,106,2711,,,,2542,,,,12.499,,,2229,1,,309,13147,,,,,1,7.81,,,,1,,,,1527,,,,,2493,0,,,,,1,,,,,0,,,29,,,,,,,,,,1,,,1,,,12,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,La Pampa,698,,,,236.0,,313,8014,,,,6551,,,,25.965,,,,531,,5135,32356,,,,2,,4.464,,,,186,,,,781,,,3,,91,0,,,,,631,,,,,0,,,723,,,,1,,,,1,2,,,,,,,325,0,,0,,,,,,,,,,,1,,,,,,,2,
2019,1,La Rioja,,,,,9.0,,,1169,,,,3,,,,2.109,,,31589,,,103,6481,,,,,,4.088,,,,,,,,4693,,,,,523,0,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,5,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Mendoza,,,,,20.0,,11,1775,,,,4580,,,,26.041,,,15,246,,2981,171520,,1635,,22,763,417.0,,,,4984,,,,119,,,,,599,0,,,,1,97,,,,,0,,,23,,,,,,,,,2,,,,,,,112,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Misiones,7654,,,,47.0,,,5946,,,,163,,,,17.906,,,,4349,,1558,21290,,,,9858,,16.032,,,,10771,,,,4010,,,398,,3932,0,,,,,16188,,,,,0,,,364,,,,103,,,,,,,22,,,,,3510,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Neuquén,6105,,,,1.328,,357,2698,,,,845,,,,1.104,,,15162,111,,355,34783,,,,98,,1.683,,,,20184,,,,6,,,1027,,235,0,,,,,16963,,,,,0,,,181,,,,,,,,,,,,,,,,7384,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Río Negro,3719,,,,384.0,,96,1487,,,,3991,,,,4.396,,,1049,2039,,3777,69593,,,,90,,1.947,,,,12775,,,,22,,,525,,293,0,,,,,9503,,,,,0,,,91,,,,,,,,,8,,,,,,,3532,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Salta,1,,,,49.0,,1,4231,,,,1977,,,,14.745,,,1,200,,13232,29089,,6917,,,,29.556,,,,11504,,,,5189,,,,,6217,0,,,,,10493,,,,,0,,,368,,,,,,,,,1,,,,,,,1285,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,San Juan,560,,,,22.0,,1,228,,,,,,,,4.402,,,,,,6,57972,,225,,3,,38.0,,,,448,,,,,,,,,72,0,,,,,1,,,,,0,,,2,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,San Luis,23577,,,,57.0,,,120,,,,,,,,3.295,,,2,284,,362,17437,,118,,10,,53.086,,,,286,,,,,,,,,59,0,,,,,1,,,,,0,,,7,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Santa Cruz,,,,,25.0,,,128,,,,3,,,,7.305,,,,,,1611,13071,,138,,3,,2.59,,,,255,,,,66,,,,,381,0,,,,,20,,,,,0,,,6,,,,,,,,,3,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Santa Fe,18591,,,,333.0,,2928,26422,,,,11800,,,,70.777,,,7825,11997,,14259,180140,,838,,21456,10,100.655,,,,88056,,1,,22153,139,,4100,,38763,0,24,,,,71654,,,,,0,,,2905,,,,458,,,,,2,,636,,,,,21346,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Santiago Del Estero,,,,,39.0,,908,2464,,,,1003,,,,16.201,,,,6,,26314,19371,,11893,,,,8.798,,,,877,,,,1587,,,,,1495,0,,,,,,,,,,0,,,85,,,,,,,,,,,,,,,,36,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Tierra Del Fuego,,,,,6.0,,,131,,,,,,,,958.0,,,1,5,,153,37734,,,,1953,5,1.665,,,,496,,,,24,,,,,121,0,,,,,19,,,,,0,,,61,,,,,,,,,5,,,,,,,24,0,,0,,,,,,,,,,,,,,,,,,,
2019,1,Tucumán,,,,,16.0,,,5188,,,,280,,,,16.326,,,2890,10,,604,62130,,46,,3,,42.828,,,2,167,,,,5679,1,,,,20361,0,,,,,,,,,,0,,,847,,,,,,,,,,,,,,,,377,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Buenos Aires,19125,,,,134.673,,30370,43391,,,,37528,,,,101.98,,,78880,12477,,14313,1177285,,466,,10148,82,183.73,,,6,448354,,2,1,51762,,,25701,,51853,0,1,,,3,371447,,,,,0,,,579019,,,,1,,,,,428,,,,,,1,185927,0,,0,,,,,,,2,,,,,,,,,22,,,
2018,4,Capital Federal,,,,,74.0,,15,7373,,,,1412,,,,14.058,,,92,1051,,6395,260273,,24,,81,5,143.199,,,5,276724,,,,8424,3,1,19542,,25797,0,,,,1,249810,,,,,0,,,187857,,,1,7,,,,,23,,,,,,,121553,0,,0,,,,,,,8,,,,,1,,,,5,,,
2018,4,Catamarca,2003,,,,34.0,,,1669,,,,6,,,,6.703,,,,,,296,10950,,206,,,,6.219,,,,109,,,,1632,,,,,3720,0,,,,,,,,,,0,,,29,,,,,,,,,,,,,,,,7,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Chaco,,,,,69.0,,,3405,,,,486,,,,7.698,,,1184,6091,,4635,16343,,1,,10034,,15.598,,,,8398,,,,4108,,,386,,6073,0,,,,,11794,,,,,0,,,599,,,,509,,,,,336,,100,,,,,3697,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Chubut,1144,,,,66.0,,4,3913,,,,3357,,,,2.639,,,73,374,,251,59367,,42,,157,,6.016,,,,453,,,,62,,,,,16,0,,,,,219,,,,,0,,,404,,,,,,,,,,,,,,,,164,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Córdoba,8903,,,,81.0,,1429,22673,,,,5490,,,,51.962,,,25805,12657,,11344,121217,,3021,,2054,,92.202,,,2,134373,,,,21582,,,7564,,38118,0,,,,2,118532,,,,,0,,,9528,1,,,,,,,,2,,,,,,,30355,0,,0,,,,,,,,,,,,1,,,,2,,,
2018,4,Corrientes,,,,,10.0,,,6438,,,,451,,,,9.887,,,,6995,,224,19819,,,,10759,,15.803,,,,7256,,,,3495,,,386,,4361,0,,,,,9561,,,,,0,,,127,,,,538,,,,,,,136,,,,,2894,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Entre Ríos,13693,,,,18.0,,,8769,,,,2220,,,,20.136,,,2188,19107,,3117,48012,,122,,16386,1,33.518,,,,17167,,,,7290,,,542,,4003,0,,,,,17968,,,,,0,,,178,,,,349,,,,,,,50,,,,,4544,0,,0,,,,,,,,,,,,,,,,1,,,
2018,4,Formosa,,,,,1.11,,191,2883,,,,1000,,,,10.464,,,1201,2979,,312,7006,,2,,,,5.283,,,,3551,,,,1128,,,16,,4332,0,,,,,1498,,,,,0,,,594,,,,,,,,,,,,,,,,1446,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Jujuy,43573,,,,27.0,,106,2697,,,,2542,,,,12.499,,,2229,1,,309,13147,,,,,1,7.81,,,,1,,,,1527,,,,,2493,0,,,,,1,,,,,0,,,29,,,,,,,,,,1,,,1,,,12,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,La Pampa,923,,,,241.0,,5355,2372,,,,6453,,,,12.465,,,32968,501,,5135,12986,,,,3400,,261.0,,,,186,,,,776,,,3,,13,0,,,,,1328,,,,,0,,,,,,,1,,,,1,2,,,,,,,190,0,,0,,,,,,,,,,,1,,,,,,,2,
2018,4,La Rioja,3,,,,9.0,,,1164,,,,3,,,,2.109,,,31589,,,103,6481,,,,,,4.088,,,,,,,,4693,,,,,523,0,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,5,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Mendoza,,,,,20.0,,11,1452,,,,4182,,,,25.165,,,15,238,,1752,166098,,1337,,18,763,376.0,,,,2337,,,,1888,,,,,501,0,,,,1,6,,,,,0,,,22,,,,,,,,,2,,,,,,,113,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Misiones,,,,,47.0,,,5981,,,,163,,,,17.989,,,,4349,,1558,19208,,,,9858,,16.161,,,,10771,,,,4064,,,398,,3993,0,,,,,16188,,,,,0,,,378,,,,103,,,,,,,22,,,,,3510,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Neuquén,6287,,,,1.328,,357,2687,,,,818,,,,1.085,,,15162,110,,355,34783,,,,98,,1.683,,,,20184,,,,6,,,1027,,235,0,,,,,16963,,,,,0,,,181,,,,,,,,,,,,,,,,7384,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Río Negro,3094,,,,384.0,,96,1129,,,,4217,,,,7.095,,,1049,2039,,3760,65252,,,,90,,553.0,,,,12748,,,,40,,,525,,127,0,,,,,9505,,,,,0,,,91,,,,,,,,,2,,,,,,,3532,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Salta,,,,,49.0,,1,3658,,,,1858,,,,14.204,,,1,200,,13232,28997,,6917,,,,29.448,,,,11504,,,,5189,,,,,6217,0,,,,,10493,,,,,0,,,368,,,,,,,,,1,,,,,,,1285,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,San Juan,606,,,,22.0,,1,1464,,,,,,,,4.23,,,,,,3,55578,,175,,3,,2.0,,,,260,,,,,,,,,52,0,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,San Luis,23635,,,,57.0,,,109,,,,,,,,2.811,,,2,284,,257,15810,,86,,10,,53.087,,,,75,,,,,,,,,44,0,,,,,1,,,,,0,,,63,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Santa Cruz,531,,,,25.0,,,115,,,,143,,,,7.777,,,,,,1611,13576,,122,,3,,654.0,,,,79,,,,66,,,,,61,0,,,,,,,,,,0,,,1,,,,,,,,,3,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Santa Fe,28450,,,,335.0,,2928,28469,,,,9830,,,,70.912,,,7879,11254,,8253,168173,,830,,21189,,98.99,,,,87567,,1,,21916,,,4100,,38455,0,24,,,,71585,,,,,0,,,2831,,,,458,,,,,3,,636,,,,,21261,0,,0,,,,,,,1,,,,,,,,,,,,
2018,4,Santiago Del Estero,326,,,,39.0,,908,2342,,,,1011,,,,18.44,,,,6,,26312,15578,,11613,,,,8.514,,,,654,,,,1587,,,,,1445,0,,,,,,,,,,0,,,77,,,,,,,,,,,,,,,,29,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Tierra Del Fuego,,,,,6.0,,,27,,,,,,,,264.0,,,1,5,,,29649,,,,6268,,55.0,,,,9746,,,,,,,,,148,0,,,,,,,,,,0,,,24,,54,,,,,,,3,,,,,,,10,0,,0,,,,,,,,,,,,,,,,,,,
2018,4,Tucumán,92,,,,16.0,,,5244,,,,298,,,,16.372,,,2890,10,,612,61907,,29,,3,,42.734,,,2,72,,,,5679,1,,,,20357,0,,,,,,,,,,0,,,847,,,,,,,,,,,,,,,,377,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Buenos Aires,120987,,,,991.0,,30986,49473,,,,44241,,,,98.158,,,82470,9242,,10818,1200804,,2021,,10220,89,178.475,,,6,501638,,2,1,53027,,,31791,,49625,0,1,,,2,318906,,,,,0,,,580007,,,,1,,,,,349,,,,,,1,175039,0,,0,,,,,,,1,,,,,,,,,2,,,
2018,3,Capital Federal,,,,,73.0,,15,8478,,,,1504,,,,15.555,,,234,1051,,6453,263122,,21,,91,5,147.136,,,5,308302,,,,9568,3,1,24348,,26450,0,,,,1,223746,,,,,0,,,191289,,,,7,,,,,21,,,,,,,113000,0,,0,,,,,,,8,,,,,1,,,,5,,,
2018,3,Catamarca,2004,,,,34.0,,1,1993,,,,6,,,,7.18,,,,,,300,10989,,206,,,,6.152,,,,109,,,,1863,,,,,3348,0,,,,,,,,,,0,,,34,,,,,,,,,,,,,,,,7,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Chaco,1035,,,,70.0,,,3503,,,,225,,,,7.894,,,1184,6427,,4637,15055,,,,9529,,15.387,,,,9354,,,,4542,,,450,,5989,0,,,,,10410,,,,,0,,,675,,,,516,,,,,336,,106,,,,,3438,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Chubut,1142,,,,67.0,,5,3946,,,,3261,,,,2.253,,,74,317,,223,84968,,42,,127,,5.993,,,,453,,,,62,,,,,16,0,,,,,219,,,,,0,,,404,,,,,,,,,,,,,,,,164,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Córdoba,8996,,,,81.0,,2052,22715,,,,6466,,,,49.305,,,28113,11687,,9681,119219,,2170,,1327,,92.875,,,2,150347,,,,23486,,,9377,,38772,0,,,,11,99190,,,,,0,,,10143,,,,,,,,,,,,,,,,25921,0,,0,,,,,,,,,,,,2,,,,3,,,
2018,3,Corrientes,,,,,11.0,,,6754,,,,1786,,,,8.841,,,1,7393,,241,20099,,,,9394,,15.559,,,,8121,,,,3799,,,473,,4208,0,,,,,8181,,,,,0,,,176,,,,509,,,,,,,133,,,,,2687,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Entre Ríos,546,,,,18.0,,1,9047,,,,5629,,,,16.554,,,2189,21783,,1322,48618,,,,14468,1,31.182,,,,18653,,,,8069,,,650,,3981,0,,,,,14889,,,,,0,,,222,,,,344,,,,,,,59,,,,,4223,0,,0,,,,,,,,,,,,,,,,1,,,
2018,3,Formosa,8,,,,1.11,,191,3174,,,,875,,,,10.547,,,1201,2980,,167,6854,,2,,,,5.257,,,,3848,,,,1218,,,18,,4252,0,,,,,1112,,,,,0,,,617,,,,,,,,,,,,,,,,1389,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,Jujuy,38,,,,345.0,,741,2279,,,,3,,,,8.985,,,7632,,,209,12219,,,,,,7.756,,,,,,,,1717,,,,,2349,0,,,,,,,,,,0,,,39,,,,,,,,,,,,,,,,10,0,,0,,,,,,,,,,,,,,,,,,,
2018,3,La Pampa,780,,,,242.0,,5777,2640,,,,6050,,,,11.838,,,32697,395,,5084,12443,,,,3056,,97.0,,,,251,,,,651,,2,3,1,12,0,,,,,1188,,,,,0,,,1,,,,,,2,,,5,,,,,,,147,0,,0,,,1,,,,2,,,,1,4,,,2,,2,,2
